Age,Gender,SAPSIIIScore,YearOfAdmission
0.0,0.6434786089834263,0.14895815548520164,0.15429886980671226
0.6434786089834263,0.0,0.4546978816846745,0.5261810504090789
0.14895815548520164,0.4546978816846745,0.0,0.19661511226214434
0.15429886980671226,0.5261810504090789,0.19661511226214434,0.0
