AMG,ATF,CF2,CF4,GCC,LIN,NTI,PEN,TTC,pc_enterob,pc_pseud,isVM,numberOfPatients,neighbor_ATF,neighbor_CAR,neighbor_CF1,neighbor_CF3,neighbor_CF4,neighbor_GLI,neighbor_MON,neighbor_PAP,neighbor_SUL
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6317077078301222,0.6491265518522916,1.2251360530399402,9.80309838713712,7.419812779812781,7.3115137313721545,6.686553681510125,10.639120647752362,9.670960401205937,9.67558453060454,0.0,6.679988977329117,7.871274801504433
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.887379141862766e-15,0.0,2.2268850170476484,2.2443038610698176,2.8203133622574663,9.727398880484364,7.454453729029124,7.322584302237279,6.768896073489262,10.507979810951078,9.24665837172908,9.349204941532822,0.0,7.223490553826867,7.787860531940427
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034665044191464545,0.052083888213633966,0.6280933894012825,6.7274273122629396,0.7673716012084592,4.554065754065753,0.0,4.2501530636029505,2.3609448884797253,0.8571428571428572,0.0,0.6666666666666667,0.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7357570723240574,0.7531759163462268,1.3291854175338753,9.555746691221826,7.445788022579194,7.380630314440382,7.323903891949389,10.64594451163352,9.306515527067553,9.258678833872313,0.0,7.622930561232767,7.713050375550376
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06597452516742586,0.08339336918959528,0.6594028703772438,3.35803564448125,4.449326306914945,6.7846894787832035,0.0,4.050000000000001,7.437282744157165,8.202156475789932,0.0,0.0,3.7850366178428763
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35091606318954005,0.3683349072117095,0.944344408399358,9.39178260192966,8.423952493896264,8.053740932270342,5.3719369707427465,10.312637892078683,9.408555900621117,10.003283640783641,0.0,7.1208539173245065,5.922397047397047
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5371438024266222,0.5545626464487916,1.1305721476364399,9.779910943628067,7.405598968932303,8.134344948471403,6.875627517178296,10.181099376439814,8.844072725023576,9.60433764189401,0.0,7.473661663539713,8.31025224775225
0.0,1.887379141862766e-15,0.0,0.0,0.0,0.0,0.0,2.0000000000000013,0.0,1.0593041588408258,1.076723002862995,1.6527325040506438,9.74211537432156,7.671746839245122,7.629924086820285,6.373368413295578,10.216695066727542,9.709898088381063,10.21187979954247,0.0,7.351926817544808,7.820693686762459
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07115511943465802,0.08857396345682744,0.6645834646444759,8.181104950018595,3.583333333333333,6.7179519104700915,4.118448157844625,8.618670411241297,7.033333333333333,11.220648323714293,0.0,6.269897540983608,1.2106251033675122
0.667712085687309,1.1089196070788707,0.028885665973291896,0.5999479250371639,0.04724604211359895,0.3586486856645307,0.5714212176663227,1.1540566638234888,0.07335465802640728,0.0,0.2787017707643429,9.140425182272544,1.6769006028627267,2.432414403722428,3.9572400872919475,0.5930807787128465,1.7034213540400862,1.6718653797460101,1.6349328847066356,0.735993633115838,3.2818617612129573,0.9433650811815183
