SAPSIIIScore,Age,YearOfAdmission,MonthOfAdmission
0.0,0.9997568225347131,0.9959132117713971,0.9902618478673738
0.9997568225347131,0.0,0.9999125766963638,1.0
0.9959132117713971,0.9999125766963638,0.0,0.9984394437868157
0.9902618478673738,1.0,0.9984394437868157,0.0
