SAPSIIIScore,Age,YearOfAdmission,MonthOfAdmission
0.0,0.14994742870195465,0.19948630957785773,0.2595875633377829
0.14994742870195465,0.0,0.15224391532923842,0.1515215642144948
0.19948630957785773,0.15224391532923842,0.0,0.17157453695306435
0.2595875633377829,0.1515215642144948,0.17157453695306435,0.0
