Age,Gender,SAPSIIIScore,YearOfAdmission
0.0,0.6518525516447131,0.15145427008826118,0.14911274232751037
0.6518525516447131,0.0,0.4530159512835221,0.5270783847980998
0.15145427008826118,0.4530159512835221,0.0,0.20067514205540593
0.14911274232751037,0.5270783847980998,0.20067514205540593,0.0
