SAPSIIIScore,Age,YearOfAdmission,MonthOfAdmission
0.0,0.15145427008826118,0.20067514205540593,0.25667057928311177
0.15145427008826118,0.0,0.14911274232751037,0.14778527251284512
0.20067514205540593,0.14911274232751037,0.0,0.169907838188475
0.25667057928311177,0.14778527251284512,0.169907838188475,0.0
