YearOfAdmission,Gender,Age,SAPSIIIScore
0.0,0.4546978816846745,0.19661511226214434,0.34435549536931065
0.6434786089834263,0.0,0.6434786089834263,0.6434786089834263
0.19661511226214434,0.5261810504090789,0.0,0.19997670685577806
0.34435549536931065,0.6434786089834263,0.19997670685577806,0.0
