Age,Gender,SAPSIIIScore,YearOfAdmission
0.0,0.6991187540160949,0.9993747641341044,1.0
0.6991187540160949,0.0,0.8498832145079199,0.7967779443713473
0.9993747641341044,0.8498832145079199,0.0,0.9840957539038993
1.0,0.7967779443713473,0.9840957539038993,0.0
