Age,Gender,SAPSIIIScore,YearOfAdmission
0.0,0.46287071998694296,1.0,0.9988857606488326
0.46287071998694296,0.0,0.6925557302766556,0.6055195127896891
1.0,0.6925557302766556,0.0,0.9656092378288968
0.9988857606488326,0.6055195127896891,0.9656092378288968,0.0
