isVM,neighbor_OXA,neighbor_CAR,neighbor_Falta
0.23911593485400093,0.23911593485400093,0.23911593485400093,0.23911593485400093
1.0,0.21931138558618496,0.6215326915944087,0.7924191604755895
0.2607320408348443,0.6215326915944087,0.0,0.5607213752548994
0.7635791139290883,0.7924191604755895,0.5607213752548994,0.22802213983371242
