YearOfAdmission,Gender,Age,SAPSIIIScore
0.0,0.9941526324169887,1.0,0.9971278900106051
0.0,0.0,0.0,0.0
1.0,0.9915899652402588,0.0,0.9998658079712067
0.9971278900106051,0.0,0.9998658079712067,0.0
