Age,Gender,SAPSIIIScore,YearOfAdmission
0.0,0.6407891264185801,0.14994742870195465,0.15224391532923842
0.6407891264185801,0.0,0.4567461955049571,0.527236737925574
0.14994742870195465,0.4567461955049571,0.0,0.19948630957785773
0.15224391532923842,0.527236737925574,0.19948630957785773,0.0
