SAPSIIIScore,YearOfAdmission,Gender,Age
0.0,0.15145427008826118,0.4530159512835221,0.34809423686823915
0.15145427008826118,0.0,0.6518525516447131,0.22510949684862736
0.5270783847980998,0.5270783847980998,0.0,0.5270783847980998
0.34809423686823915,0.22510949684862736,0.5270783847980998,0.0
