YearOfAdmission,Gender,Age,SAPSIIIScore
0.0,0.7172215251728717,1.0,0.8670939976466459
0.47935614309953645,0.0,0.47935614309953645,0.47935614309953645
1.0,0.6270854596950174,0.0,0.997492789331461
0.8670939976466459,0.47935614309953645,0.997492789331461,0.0
