Age,Gender,SAPSIIIScore,YearOfAdmission
0.0,0.0,1.0,0.9871273081635723
0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.9871273081635723,0.0,0.0,0.0
