Age,Gender,SAPSIIIScore,YearOfAdmission
0.0,0.0,1.0,0.9494922990553833
0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.9494922990553833,0.0,0.0,0.0
