isVM,neighbor_OXA,neighbor_CAR,neighbor_Falta
0.0,8.320150567065706,8.500211269097905,8.375277249567686
1.802667873479756,0.0,2.494176762051691,2.2898583259260485
4.406994113097669,2.494176762051691,2.4376413530427756,2.649998672601562
2.3730863873261785,2.2898583259260485,2.649998672601562,0.09943802125759238
