AMG,ATF,CF2,CF4,GCC,LIN,NTI,PEN,TTC,pc_enterob,pc_pseud,isVM,numberOfPatients,neighbor_ATF,neighbor_CAR,neighbor_CF1,neighbor_CF3,neighbor_CF4,neighbor_GLI,neighbor_MON,neighbor_PAP,neighbor_SUL
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6245992706592791,0.6439975287748768,1.2204029127812106,9.860352875692111,7.407218091985533,7.548300822570132,6.818697476670111,10.498741366617228,9.77881217134972,9.505184940621813,0.48558758314855877,6.756068790132926,8.634498144456701
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1094237467877974e-15,0.0,2.172741436825002,2.1921396949405993,2.768545078946934,9.820176120938976,7.419335592356677,7.354064797871346,6.948401055324688,10.49191152406626,9.481943899681584,9.155811867242804,0.45532150776053215,7.093145711125838,8.256763729936964
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.02818513501887998,0.0715833931344777,1.3013221104741453,1.5044498381877023,0.5022556390977444,2.1996057371610034,1.2488343481208237,1.0920469077645105,3.3998290552482855,1.4603007518796993,0.0,0.47209302325581415,1.6477293691562478
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7917958264548461,0.8111940845704438,1.3875994685767776,9.66621678528713,7.148519597513285,7.184355211571745,7.433972300737926,10.577878577291894,9.619437007668466,8.948443229661716,0.48732446415373265,7.4222578505086245,8.1700323369441
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451333616507648,0.08391159428067418,0.6603169782870083,5.233698141253823,6.6619422384218865,8.011889138318079,0.0,3.95,6.6086745833833955,8.052380952380952,0.5,0.0,5.375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37639611411079743,0.39579437222639513,0.9721997562327293,9.239118526257744,7.940658807642507,7.602989339471898,5.343768264799466,10.139056464280252,9.264971545161762,9.862250951662716,0.4978935698447894,7.059676532129622,7.013654863654861
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5117939005999269,0.5311921587155246,1.1075975427218587,9.821678942447997,7.277714752567693,7.951827209493466,7.072518356685836,10.1743145014333,9.047570379360778,9.512561037811647,0.48950480413895037,7.300023135014534,8.69974726360596
0.0,2.1094237467877974e-15,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0431395348199866,1.0625377929355841,1.6389431769419185,9.883304642054867,7.24834631805766,7.663908125006791,5.684662102021451,10.192195760324342,9.886524598891622,9.952318055470412,0.46308203991130825,7.157330400946537,7.8780346062385975
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000004,0.08397951390261416,0.10337777201821186,0.679783156024546,8.438106128789652,3.583333333333333,6.283730158730159,3.051131546489244,8.123015873015875,7.1875,10.966159060091856,0.0,6.286357569330782,3.2759302574434983
0.5021634813150315,2.04311567628271,0.01115394793031066,0.7641529116804022,0.05993387468315858,0.27626782546784723,0.5063671306881318,0.8894990963607093,0.06630027076926881,0.0,0.2724061450027079,9.476167974397649,1.8962639502902836,2.746883198183012,4.059669091064711,0.6650056135737377,1.6569501656572112,1.7239323773395765,2.0559166371817335,0.6232235892207374,3.4521592622139163,0.8143598884866065
0.21580042134815036,0.1904639209522676,0.14889622499027233,0.18769274122146795,0.14929210780895796,0.1785874363916975,0.21896748389763576,0.29180992253579885,0.15325093599581474,0.2724061450027079,0.0,1.542171467536261,0.28025014423017736,0.35483446727055734,0.44824961638641914,0.19293818856905298,0.27452303945319123,0.2758756390837007,0.2679438440378912,0.1764100808889263,0.3869537599599213,0.21342512443603634
8.230136474257966,8.204799973862082,8.163232277900088,8.202028794131284,8.163628160718773,8.192923489301513,8.233303536807451,8.306145975445615,8.16758698890563,9.476167974397649,1.542171467536261,0.0,8.294586197139992,8.369170520180372,8.462585669296235,8.207274241478869,8.288859092363007,8.290211691993516,8.282279896947706,8.190746133798742,8.401289812869736,8.227761177345851
9.860352875692111,9.820176120938976,1.5044498381877023,9.66621678528713,5.233698141253823,9.239118526257744,9.821678942447997,9.883304642054867,8.438106128789652,2.1712954575046974,2.1712954575046974,2.1712954575046974,0.8413010698541554,2.7349375945468752,2.5970174691591414,3.7079410778682234,1.9493132219179994,1.9828423392187617,2.56444952133923,9.15320519624728,2.677574280525877,2.8638194586636727
7.407218091985533,7.419335592356677,0.5022556390977444,7.148519597513285,6.6619422384218865,7.940658807642507,7.277714752567693,7.24834631805766,3.583333333333333,3.0403243980104575,3.0403243980104575,3.0403243980104575,2.7349375945468752,1.5336895811773974,2.671474021553556,2.531771118473376,2.6590466491880758,2.933028559258222,3.274387565938306,7.156006880322719,2.4026407438843957,2.376561079524337
7.548300822570132,7.354064797871346,2.1996057371610034,7.184355211571745,8.011889138318079,7.602989339471898,7.951827209493466,7.663908125006791,6.283730158730159,4.363286662124143,4.363286662124143,4.363286662124143,2.5970174691591414,2.671474021553556,0.0,3.3946519394745804,2.3053078176293624,2.613238704903414,2.5713396034112996,7.382761576731163,2.448868656855615,2.6212093589209533
6.818697476670111,6.948401055324688,1.2488343481208237,7.433972300737926,0.0,5.343768264799466,7.072518356685836,5.684662102021451,3.051131546489244,0.7694922489814735,0.7694922489814735,0.7694922489814735,3.7079410778682234,2.531771118473376,3.3946519394745804,0.0,3.944361778019816,3.313954839384179,3.8128424057107493,3.290487223347778,2.633863736440845,1.6171812826360221
10.498741366617228,10.49191152406626,1.0920469077645105,10.577878577291894,3.95,10.139056464280252,10.1743145014333,10.192195760324342,8.123015873015875,1.9033384848187573,1.9033384848187573,1.9033384848187573,1.9493132219179994,2.6590466491880758,2.3053078176293624,3.944361778019816,1.1102230246251565e-16,2.2187225752830413,2.4422878086700037,10.180193801260874,2.4943299333066444,3.1002744357627208
9.77881217134972,9.481943899681584,3.3998290552482855,9.619437007668466,6.6086745833833955,9.264971545161762,9.047570379360778,9.886524598891622,7.1875,1.8598022471738362,1.8598022471738362,1.8598022471738362,1.9828423392187617,2.933028559258222,2.613238704903414,3.313954839384179,2.2187225752830413,0.0,2.68515438286947,9.622803545207386,1.966296670023353,2.834065236312643
9.505184940621813,9.155811867242804,1.4603007518796993,8.948443229661716,8.052380952380952,9.862250951662716,9.512561037811647,9.952318055470412,10.966159060091856,2.347922213263688,2.347922213263688,2.347922213263688,2.56444952133923,3.274387565938306,2.5713396034112996,3.8128424057107493,2.4422878086700037,2.68515438286947,1.523824345216378,9.252249533545074,2.8410905413698724,3.0544447020863874
0.48558758314855877,0.45532150776053215,0.0,0.48732446415373265,0.5,0.4978935698447894,0.48950480413895037,0.46308203991130825,0.0,0.7589119414669226,0.7589119414669226,0.7589119414669226,9.15320519624728,7.156006880322719,7.382761576731163,3.290487223347778,10.180193801260874,9.622803545207386,9.252249533545074,0.0,7.085918646635689,7.091418321390255
6.756068790132926,7.093145711125838,0.47209302325581415,7.4222578505086245,0.0,7.059676532129622,7.300023135014534,7.157330400946537,6.286357569330782,3.9443364359736375,3.9443364359736375,3.9443364359736375,2.677574280525877,2.4026407438843957,2.448868656855615,2.633863736440845,2.4943299333066444,1.966296670023353,2.8410905413698724,7.085918646635689,0.28397330242645435,2.1704711844889877
8.634498144456701,8.256763729936964,1.6477293691562478,8.1700323369441,5.375,7.013654863654861,8.69974726360596,7.8780346062385975,3.2759302574434983,1.1048729954414742,1.1048729954414742,1.1048729954414742,2.8638194586636727,2.376561079524337,2.6212093589209533,1.6171812826360221,3.1002744357627208,2.834065236312643,3.0544447020863874,7.091418321390255,2.1704711844889877,1.6315406574424736
