SAPSIIIScore,YearOfAdmission,Gender,Age
0.0,0.14895815548520164,0.4546978816846745,0.34435549536931065
0.14895815548520164,0.0,0.6434786089834263,0.2326244443580473
0.5261810504090789,0.5261810504090789,0.0,0.5261810504090789
0.34435549536931065,0.2326244443580473,0.5261810504090789,0.0
