SAPSIIIScore,YearOfAdmission,Gender,Age
0.0,0.15032875560659464,0.4541825723221131,0.33376724819563197
0.15032875560659464,0.0,0.6385545878419987,0.2419080726149092
0.522908419107944,0.522908419107944,0.0,0.522908419107944
0.33376724819563197,0.2419080726149092,0.522908419107944,0.0
