isVM,neighbor_OXA,neighbor_CAR,neighbor_Falta
0.0,0.0,0.0,0.0
1.0,0.0,0.6215326915944087,0.7924191604755895
0.0,0.6215326915944087,0.0,0.5607213752548994
0.7635791139290883,0.7924191604755895,0.5607213752548994,0.0
