Age,Gender,SAPSIIIScore,YearOfAdmission
0.0,0.0,1.0,0.9780368707879704
0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.9780368707879704,0.0,0.0,0.0
