SAPSIIIScore,YearOfAdmission,Gender,Age
0.0,0.14994742870195465,0.4567461955049571,0.3620021671876237
0.14994742870195465,0.0,0.6407891264185801,0.2393951194184839
0.527236737925574,0.527236737925574,0.0,0.527236737925574
0.3620021671876237,0.2393951194184839,0.527236737925574,0.0
